learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,1,0.238,0.877,1,0.690948,8
2,8,0,0.201,0.881,1,0.095245,7
2,8,6,0.201,0.881,1,0.664398,4
3,10,6,0.215,0.875,1,0.939972,4
4,13,2,0.229,0.865,1,0.787964,4
4,13,5,0.229,0.865,1,0.534576,0
4,13,6,0.229,0.865,1,0.679535,3
4,13,8,0.229,0.865,1,0.464844,9
4,13,11,0.229,0.865,1,0.504425,8
5,9,2,0.22,0.871,1,0.350952,9
5,9,5,0.22,0.871,1,0.274628,3
6,19,5,0.22,0.863,1,0.394623,7
6,19,8,0.22,0.863,1,0.170013,8
6,19,10,0.22,0.863,1,0.798401,3
7,8,1,0.209,0.866,1,0.615143,9
7,8,6,0.209,0.866,1,0.192932,1
7,8,7,0.209,0.866,1,0.708801,6
8,10,2,0.223,0.887,1,0.536987,3
8,10,5,0.223,0.887,1,0.79245,7
9,13,11,0.199,0.871,1,0.599792,7
10,7,3,0.2,0.876,1,0.916229,5
10,7,6,0.2,0.876,1,0.034363,8
11,2,0,0.194,0.867,1,0.443115,5
12,19,3,0.221,0.877,1,0.307129,5
12,19,8,0.221,0.877,1,0.464264,8
13,8,0,0.232,0.87,1,0.491333,3
13,8,2,0.232,0.87,1,0.287109,9
13,8,4,0.232,0.87,1,0.01416,0
13,8,5,0.232,0.87,1,0.975952,6
13,8,6,0.232,0.87,1,0.468842,4
14,7,4,0.219,0.871,1,0.420776,4
14,7,5,0.219,0.871,1,0.187073,6
15,15,0,0.218,0.879,1,0.883636,1
15,15,1,0.218,0.879,1,0.767761,7
15,15,3,0.218,0.879,1,0.380768,6
15,15,11,0.218,0.879,1,0.203705,2
16,8,7,0.201,0.854,1,0.28302,1
17,16,5,0.22,0.885,1,0.078217,6
17,16,15,0.22,0.885,1,0.555176,5
18,10,7,0.213,0.871,1,0.405151,5
18,10,9,0.213,0.871,1,0.946106,1
19,5,4,0.203,0.874,1,0.741241,1
20,16,0,0.203,0.875,1,0.384155,4
20,16,2,0.203,0.875,1,0.781708,2
20,16,10,0.203,0.875,1,0.849274,8
20,16,11,0.203,0.875,1,0.563477,3
21,6,1,0.224,0.868,1,0.817322,8
21,6,5,0.224,0.868,1,0.07196,7
22,11,5,0.213,0.886,1,0.457275,7
22,11,7,0.213,0.886,1,0.63858,2
24,12,0,0.204,0.882,1,0.543762,7
24,12,3,0.204,0.882,1,0.616028,2
24,12,10,0.204,0.882,1,0.114014,0
25,15,0,0.222,0.878,1,0.579773,0
25,15,3,0.222,0.878,1,0.126831,4
25,15,11,0.222,0.878,1,0.398163,2
25,15,14,0.222,0.878,1,0.072174,1
26,20,11,0.21,0.877,1,0.634033,2
26,20,14,0.21,0.877,1,0.874298,0
27,10,0,0.197,0.884,1,0.876007,0
27,10,3,0.197,0.884,1,0.824707,4
27,10,6,0.197,0.884,1,0.596558,2
28,20,7,0.222,0.858,1,0.315918,0
28,20,8,0.222,0.858,1,0.356812,4
28,20,12,0.222,0.858,1,0.992096,2
28,20,13,0.222,0.858,1,0.359985,6
28,20,19,0.222,0.858,1,0.33725,1
29,20,15,0.225,0.848,1,0.815338,5
29,20,19,0.225,0.848,1,0.897247,6
30,13,2,0.214,0.883,1,0.020264,6
30,13,8,0.214,0.883,1,0.842072,7
30,13,10,0.214,0.883,1,0.114136,1
31,10,4,0.21,0.878,1,0.746338,0
31,10,5,0.21,0.878,1,0.297272,4
31,10,7,0.21,0.878,1,0.34021,9
31,10,8,0.21,0.878,1,0.350403,6
32,15,1,0.224,0.892,1,0.890839,0
32,15,4,0.224,0.892,1,0.380096,6
32,15,7,0.224,0.892,1,0.580597,2
32,15,11,0.224,0.892,1,0.900848,3
32,15,12,0.224,0.892,1,0.156311,1
32,15,14,0.224,0.892,1,0.704926,5
33,22,16,0.215,0.885,1,0.292511,5
33,22,21,0.215,0.885,1,0.303223,6
34,3,1,0.204,0.891,1,0.54718,7
34,3,2,0.204,0.891,1,0.699768,1
35,23,2,0.211,0.883,1,0.189514,1
35,23,4,0.211,0.883,1,0.832062,0
35,23,5,0.211,0.883,1,0.83316,4
35,23,8,0.211,0.883,1,0.144196,6
35,23,10,0.211,0.883,1,0.962372,2
35,23,12,0.211,0.883,1,0.274567,7
35,23,13,0.211,0.883,1,0.004578,3
35,23,18,0.211,0.883,1,0.123871,8
35,23,21,0.211,0.883,1,0.710968,5
36,19,2,0.226,0.864,1,0.358215,5
36,19,3,0.226,0.864,1,0.712372,7
36,19,5,0.226,0.864,1,0.081421,8
36,19,14,0.226,0.864,1,0.910614,3
37,9,1,0.204,0.862,1,0.467651,3
37,9,2,0.204,0.862,1,0.625732,9
38,27,3,0.186,0.87,1,0.415314,0
38,27,4,0.186,0.87,1,0.441437,6
38,27,8,0.186,0.87,1,0.671906,1
38,27,12,0.186,0.87,1,0.486542,2
38,27,19,0.186,0.87,1,0.484467,4
38,27,20,0.186,0.87,1,0.220154,8
38,27,23,0.186,0.87,1,0.956177,7
38,27,25,0.186,0.87,1,0.81012,5
39,5,0,0.233,0.878,1,0.075134,7
40,16,0,0.217,0.889,1,0.552338,5
40,16,2,0.217,0.889,1,0.870056,7
40,16,11,0.217,0.889,1,0.924255,6
40,16,13,0.217,0.889,1,0.095886,4
40,16,14,0.217,0.889,1,0.009155,1
41,17,7,0.222,0.866,1,0.32196,6
41,17,8,0.222,0.866,1,0.270782,5
41,17,9,0.222,0.866,1,0.354828,7
43,19,17,0.208,0.866,1,0.148834,5
44,18,1,0.229,0.874,1,0.766754,7
44,18,11,0.229,0.874,1,0.588623,1
44,18,13,0.229,0.874,1,0.595062,0
45,23,16,0.212,0.857,1,0.074829,0
45,23,18,0.212,0.857,1,0.037994,4
45,23,22,0.212,0.857,1,0.350952,2
46,15,6,0.215,0.874,1,0.19928,3
46,15,7,0.215,0.874,1,0.062347,1
46,15,8,0.215,0.874,1,0.800293,6
46,15,13,0.215,0.874,1,0.195984,5
47,10,5,0.204,0.889,1,0.592804,5
48,11,1,0.235,0.876,1,0.759247,1
48,11,2,0.235,0.876,1,0.038605,6
48,11,3,0.235,0.876,1,0.183319,5
48,11,6,0.235,0.876,1,0.509796,7
49,29,0,0.196,0.879,1,0.499207,5
49,29,1,0.196,0.879,1,0.709351,7
49,29,2,0.196,0.879,1,0.56073,1
49,29,10,0.196,0.879,1,0.196136,6
49,29,11,0.196,0.879,1,0.915283,3
49,29,19,0.196,0.879,1,0.398804,0
49,29,23,0.196,0.879,1,0.386261,4
50,11,1,0.227,0.872,1,0.338837,2
50,11,2,0.227,0.872,1,0.184753,8
50,11,3,0.227,0.872,1,0.493073,3
50,11,10,0.227,0.872,1,0.686584,9
52,16,1,0.214,0.861,1,0.142548,1
52,16,2,0.214,0.861,1,0.677124,3
52,16,7,0.214,0.861,1,0.552063,2
53,21,2,0.213,0.877,1,0.721588,8
53,21,5,0.213,0.877,1,0.334747,3
53,21,15,0.213,0.877,1,0.298279,9
53,21,16,0.213,0.877,1,0.101349,2
53,21,17,0.213,0.877,1,0.759155,0
54,20,2,0.213,0.88,1,0.520203,0
54,20,9,0.213,0.88,1,0.997162,3
54,20,11,0.213,0.88,1,0.318298,5
54,20,17,0.213,0.88,1,0.192322,7
55,20,1,0.214,0.885,1,0.258392,1
55,20,4,0.214,0.885,1,0.701599,6
55,20,6,0.214,0.885,1,0.502136,7
55,20,9,0.214,0.885,1,0.600769,5
55,20,10,0.214,0.885,1,0.339905,4
55,20,11,0.214,0.885,1,0.198822,9
55,20,12,0.214,0.885,1,0.33963,3
55,20,19,0.214,0.885,1,0.651184,2
56,12,1,0.225,0.878,1,0.332031,3
56,12,3,0.225,0.878,1,0.125824,7
56,12,5,0.225,0.878,1,0.037262,5
56,12,8,0.225,0.878,1,0.055084,4
57,27,1,0.2,0.865,1,0.861847,4
57,27,4,0.2,0.865,1,0.897461,9
57,27,14,0.2,0.865,1,0.011322,0
58,10,3,0.205,0.87,1,0.193939,3
59,19,2,0.222,0.869,1,0.596527,0
59,19,3,0.222,0.869,1,0.593719,9
59,19,6,0.222,0.869,1,0.730469,1
59,19,7,0.222,0.869,1,0.508636,6
59,19,9,0.222,0.869,1,0.364838,5
59,19,10,0.222,0.869,1,0.734222,7
60,19,3,0.205,0.864,1,0.647949,5
60,19,4,0.205,0.864,1,0.498169,4
60,19,6,0.205,0.864,1,0.927429,1
60,19,9,0.205,0.864,1,0.827301,7
61,9,8,0.234,0.885,1,0.460602,5
62,4,3,0.236,0.884,1,0.137695,1
63,14,10,0.217,0.88,1,0.319702,6
64,14,0,0.203,0.902,1,0.568634,5
64,14,10,0.203,0.902,1,0.056274,7
65,18,2,0.204,0.878,1,0.971924,6
65,18,7,0.204,0.878,1,0.529907,1
65,18,11,0.204,0.878,1,0.607635,0
65,18,15,0.204,0.878,1,0.705383,3
66,17,3,0.211,0.857,1,0.957153,0
66,17,6,0.211,0.857,1,0.428497,9
66,17,7,0.211,0.857,1,0.675903,1
66,17,14,0.211,0.857,1,0.23526,4
66,17,15,0.211,0.857,1,0.64505,2
67,9,4,0.209,0.865,1,0.987579,0
67,9,6,0.209,0.865,1,0.90036,4
68,17,5,0.222,0.872,1,0.265961,0
68,17,6,0.222,0.872,1,0.089386,8
68,17,10,0.222,0.872,1,0.299286,7
68,17,13,0.222,0.872,1,0.274841,5
68,17,16,0.222,0.872,1,0.985229,4
69,19,1,0.226,0.871,1,0.215973,7
69,19,7,0.226,0.871,1,0.74942,5
69,19,9,0.226,0.871,1,0.48764,4
70,13,4,0.212,0.871,1,0.329376,1
71,20,0,0.189,0.874,1,0.410553,5
71,20,1,0.189,0.874,1,0.076813,8
71,20,10,0.189,0.874,1,0.130035,3
71,20,14,0.189,0.874,1,0.82666,9
72,13,7,0.221,0.887,1,0.471893,3
73,18,14,0.207,0.879,1,0.121887,7
73,18,16,0.207,0.879,1,0.612396,5
74,21,3,0.228,0.885,1,0.414673,7
74,21,9,0.228,0.885,1,0.289795,5
74,21,20,0.228,0.885,1,0.606323,9
76,20,0,0.213,0.869,1,0.028107,4
76,20,3,0.213,0.869,1,0.121399,7
76,20,10,0.213,0.869,1,0.310669,5
76,20,16,0.213,0.869,1,0.680389,1
76,20,17,0.213,0.869,1,0.434875,0
77,17,7,0.196,0.897,1,0.356354,4
77,17,10,0.196,0.897,1,0.8703,0
77,17,15,0.196,0.897,1,0.233368,9
78,20,5,0.219,0.868,1,0.751495,2
78,20,17,0.219,0.868,1,0.483215,3
78,20,18,0.219,0.868,1,0.254242,7
78,20,19,0.219,0.868,1,0.280914,6
79,17,3,0.208,0.874,1,0.818359,2
79,17,5,0.208,0.874,1,0.064178,7
79,17,6,0.208,0.874,1,0.239807,5
79,17,9,0.208,0.874,1,0.791046,8
79,17,14,0.208,0.874,1,0.378998,6
79,17,16,0.208,0.874,1,0.459015,0
80,7,0,0.21,0.89,1,0.606964,5
80,7,1,0.21,0.89,1,0.030273,7
81,25,0,0.209,0.869,1,0.546997,5
81,25,8,0.209,0.869,1,0.260834,7
81,25,9,0.209,0.869,1,0.282227,1
81,25,10,0.209,0.869,1,0.930786,6
81,25,13,0.209,0.869,1,0.157227,3
81,25,19,0.209,0.869,1,0.175201,8
81,25,20,0.209,0.869,1,0.060547,2
83,18,0,0.218,0.895,1,0.282684,4
83,18,17,0.218,0.895,1,0.299866,0
84,8,2,0.214,0.872,1,0.834808,0
86,11,9,0.209,0.879,1,0.013702,0
87,7,6,0.208,0.852,1,0.743073,3
88,5,4,0.204,0.865,1,0.065613,0
89,12,3,0.221,0.874,1,0.71936,0
89,12,4,0.221,0.874,1,0.669556,3
89,12,5,0.221,0.874,1,0.895721,9
89,12,6,0.221,0.874,1,0.867035,1
89,12,7,0.221,0.874,1,0.208954,6
90,22,4,0.231,0.886,1,0.753784,5
