learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,3,0.238,0.877,1,0.366455,7
3,10,2,0.215,0.875,1,0.572815,7
3,10,4,0.215,0.875,1,0.684021,2
3,10,8,0.215,0.875,1,0.547424,6
3,10,9,0.215,0.875,1,0.493164,9
4,13,3,0.229,0.865,1,0.157898,9
4,13,5,0.229,0.865,1,0.518311,2
4,13,9,0.229,0.865,1,0.492279,4
4,13,12,0.229,0.865,1,0.870697,1
5,9,4,0.22,0.871,1,0.669647,2
5,9,6,0.22,0.871,1,0.132111,1
6,19,5,0.22,0.863,1,0.833527,5
6,19,7,0.22,0.863,1,0.504822,6
6,19,14,0.22,0.863,1,0.320618,9
6,19,15,0.22,0.863,1,0.967499,4
7,8,2,0.209,0.866,1,0.159485,4
7,8,3,0.209,0.866,1,0.869781,5
7,8,7,0.209,0.866,1,0.591705,7
8,10,4,0.223,0.887,1,0.927277,6
8,10,8,0.223,0.887,1,0.95285,7
9,13,6,0.199,0.871,1,0.974823,6
9,13,10,0.199,0.871,1,0.319305,7
10,7,1,0.2,0.876,1,0.566711,6
10,7,5,0.2,0.876,1,0.375183,7
12,19,2,0.221,0.877,1,0.998688,1
12,19,3,0.221,0.877,1,0.277191,2
12,19,6,0.221,0.877,1,0.081726,3
12,19,9,0.221,0.877,1,0.55188,9
12,19,11,0.221,0.877,1,0.965454,6
13,8,5,0.232,0.87,1,0.043884,1
14,7,0,0.219,0.871,1,0.226654,1
15,15,1,0.218,0.879,1,0.988312,1
15,15,3,0.218,0.879,1,0.224854,9
15,15,14,0.218,0.879,1,0.711578,0
17,16,10,0.22,0.885,1,0.213715,6
18,10,2,0.213,0.871,1,0.921326,6
18,10,4,0.213,0.871,1,0.902039,0
18,10,6,0.213,0.871,1,0.177277,7
18,10,9,0.213,0.871,1,0.214233,2
19,5,0,0.203,0.874,1,0.486877,0
20,16,3,0.203,0.875,1,0.27652,0
20,16,14,0.203,0.875,1,0.544891,3
21,6,0,0.224,0.868,1,0.488831,7
22,11,3,0.213,0.886,1,0.847015,7
22,11,9,0.213,0.886,1,0.22583,2
23,1,0,0.201,0.886,1,0.853943,0
24,12,2,0.204,0.882,1,0.282623,0
25,15,3,0.222,0.878,1,0.650635,3
26,20,2,0.21,0.877,1,0.540253,7
26,20,4,0.21,0.877,1,0.036591,2
26,20,10,0.21,0.877,1,0.961151,3
26,20,18,0.21,0.877,1,0.04361,6
28,20,6,0.222,0.858,1,0.211609,7
28,20,9,0.222,0.858,1,0.466339,2
28,20,10,0.222,0.858,1,0.567444,1
28,20,11,0.222,0.858,1,0.848022,6
29,20,1,0.225,0.848,1,0.659546,6
29,20,8,0.225,0.848,1,0.584442,5
29,20,19,0.225,0.848,1,0.21048,7
30,13,2,0.214,0.883,1,0.182892,6
30,13,5,0.214,0.883,1,0.098206,9
30,13,7,0.214,0.883,1,0.007263,4
31,10,3,0.21,0.878,1,0.394257,5
31,10,4,0.21,0.878,1,0.608917,7
32,15,3,0.224,0.892,1,0.430176,6
32,15,5,0.224,0.892,1,0.33725,7
32,15,6,0.224,0.892,1,0.795197,1
32,15,13,0.224,0.892,1,0.709259,5
33,22,0,0.215,0.885,1,0.360687,5
33,22,16,0.215,0.885,1,0.963104,6
33,22,18,0.215,0.885,1,0.641602,7
33,22,20,0.215,0.885,1,0.313263,1
34,3,2,0.204,0.891,1,0.486877,0
35,23,0,0.211,0.883,1,0.729126,0
35,23,6,0.211,0.883,1,0.851349,4
35,23,8,0.211,0.883,1,0.114349,9
35,23,20,0.211,0.883,1,0.680908,6
35,23,21,0.211,0.883,1,0.736481,8
36,19,1,0.226,0.864,1,0.56427,9
36,19,4,0.226,0.864,1,0.000183,4
36,19,5,0.226,0.864,1,0.947205,8
36,19,9,0.226,0.864,1,0.041718,5
36,19,10,0.226,0.864,1,0.182312,2
36,19,12,0.226,0.864,1,0.047821,0
36,19,16,0.226,0.864,1,0.913818,3
37,9,7,0.204,0.862,1,0.417725,8
38,27,5,0.186,0.87,1,0.671265,7
38,27,6,0.186,0.87,1,0.12381,0
38,27,12,0.186,0.87,1,0.925568,3
38,27,17,0.186,0.87,1,0.331055,8
38,27,20,0.186,0.87,1,0.134094,5
38,27,21,0.186,0.87,1,0.054993,4
38,27,26,0.186,0.87,1,0.29303,9
39,5,1,0.233,0.878,1,0.650085,4
40,16,5,0.217,0.889,1,0.133942,4
40,16,12,0.217,0.889,1,0.161316,0
40,16,14,0.217,0.889,1,0.881134,9
41,17,4,0.222,0.866,1,0.041473,0
41,17,6,0.222,0.866,1,0.472504,8
41,17,8,0.222,0.866,1,0.573975,7
41,17,14,0.222,0.866,1,0.669708,2
43,19,5,0.208,0.866,1,0.399841,7
43,19,7,0.208,0.866,1,0.229401,2
43,19,18,0.208,0.866,1,0.126007,6
44,18,3,0.229,0.874,1,0.631042,7
44,18,4,0.229,0.874,1,0.350677,2
44,18,6,0.229,0.874,1,0.553284,0
44,18,8,0.229,0.874,1,0.281433,4
44,18,10,0.229,0.874,1,0.841919,6
44,18,13,0.229,0.874,1,0.09671,1
44,18,14,0.229,0.874,1,0.263,5
44,18,16,0.229,0.874,1,0.437622,9
45,23,4,0.212,0.857,1,0.541656,4
45,23,9,0.212,0.857,1,0.623322,0
45,23,17,0.212,0.857,1,0.416626,7
46,15,2,0.215,0.874,1,0.337006,0
46,15,6,0.215,0.874,1,0.052063,3
46,15,7,0.215,0.874,1,0.624237,7
46,15,12,0.215,0.874,1,0.73291,2
46,15,14,0.215,0.874,1,0.514923,1
47,10,4,0.204,0.889,1,0.974518,6
48,11,3,0.235,0.876,1,0.834686,6
48,11,4,0.235,0.876,1,0.978271,5
48,11,5,0.235,0.876,1,0.364319,7
48,11,10,0.235,0.876,1,0.961456,1
49,29,5,0.196,0.879,1,0.104919,7
49,29,12,0.196,0.879,1,0.358124,6
49,29,26,0.196,0.879,1,0.167664,9
50,11,0,0.227,0.872,1,0.446045,2
50,11,2,0.227,0.872,1,0.565247,1
50,11,3,0.227,0.872,1,0.048676,6
50,11,7,0.227,0.872,1,0.177948,9
51,2,1,0.229,0.874,1,0.036438,4
52,16,3,0.214,0.861,1,0.081024,4
52,16,5,0.214,0.861,1,0.264557,0
52,16,11,0.214,0.861,1,0.015594,6
52,16,15,0.214,0.861,1,0.335083,1
53,21,3,0.213,0.877,1,0.881653,6
53,21,12,0.213,0.877,1,0.288025,5
53,21,13,0.213,0.877,1,0.068085,8
54,20,6,0.213,0.88,1,0.129333,3
54,20,7,0.213,0.88,1,0.751709,8
54,20,18,0.213,0.88,1,0.644012,7
